epoch,acc,loss,val_acc,val_loss
0,0.253012048203,2.13562381286,0.276990945084,1.80161489814
1,0.298172280965,1.81994112043,0.326909681917,1.72429936741
2,0.322678468988,1.74002496504,0.284188530306,1.91504889219
3,0.337841160565,1.69222380949,0.321569538003,1.69142488695
4,0.350913859521,1.66638671749,0.30392384498,1.73312615761
5,0.358167363332,1.64675851941,0.329928024126,1.75900061158
6,0.364191459726,1.63422972849,0.31413977254,1.8205652834
7,0.367674780763,1.62306238921,0.323426979377,1.68584177473
8,0.37156790428,1.61943290721,0.32969584392,1.73254515977
9,0.371854766003,1.60766736597,0.341769212958,1.64646713596
10,0.378944348848,1.59518647043,0.357557464669,1.62456070151
11,0.381362183429,1.58701423953,0.339447411136,1.65333542947
12,0.386074911902,1.58123967318,0.355700023232,1.69551015526
13,0.388533726745,1.56872674714,0.371023914606,1.61889827664
14,0.395664289832,1.56414966086,0.337125609452,1.63664272691
15,0.394557823134,1.56530340597,0.325284420717,1.75345404834
16,0.397549381237,1.54955082702,0.34037613192,1.74507415829
17,0.40107368249,1.54322438152,0.382168562749,1.63644291022
18,0.40877796902,1.53451943339,0.292547016499,1.75594373244
19,0.407917383821,1.5293665052,0.337357789755,1.80950634569
20,0.410376198673,1.53265912362,0.361504527527,1.61293214093
21,0.412794033281,1.51664539725,0.319712096566,1.65189566805
22,0.41676911729,1.50984801659,0.314836312924,1.73974265774
23,0.417014998775,1.50305263179,0.360807986943,1.63955820124
24,0.419965576599,1.50326129128,0.393545391203,1.61046722164
25,0.418900090176,1.50163791699,0.376364058454,1.60012740845
26,0.424350463077,1.49612271992,0.404457859278,1.54177905142
27,0.427874764371,1.47791871033,0.375435337767,1.62508848429
28,0.433857880502,1.47077907119,0.286510331962,1.80260917754
29,0.426071633473,1.47827442745,0.385419085155,1.57181977503
30,0.427014179175,1.4789613866,0.309263988869,1.77426477173
31,0.428161626104,1.47903878403,0.393313211031,1.561417777
32,0.432136710111,1.47549809984,0.342930113713,1.66232290444
33,0.437300221298,1.45723662571,0.407011841203,1.5162673963
34,0.437464142288,1.45567427228,0.378221499829,1.60826679615
35,0.436849438575,1.4586963416,0.379382400784,1.56787086568
36,0.439431194167,1.4581202814,0.349895518964,1.63351121385
37,0.445906073278,1.43839009123,0.395867192886,1.59275176646
38,0.444881567092,1.4376530788,0.336893429384,1.72315455358
39,0.441685107778,1.43386421827,0.404690039512,1.54968697144
40,0.447258421441,1.43666146615,0.317854655254,1.67329687565
41,0.45340545857,1.42049167464,0.354306942194,1.63110438045
42,0.454348004263,1.41377643223,0.389598328282,1.58394027409
43,0.457257601855,1.40822195417,0.421407011786,1.49276374962
44,0.46033112042,1.40448692393,0.395635012749,1.60466652271
45,0.459757396937,1.40407878717,0.412584165326,1.5268879704
46,0.454921727727,1.40963657093,0.329231483611,1.68086232811
47,0.463158757498,1.40208095061,0.289064313949,1.81783488817
48,0.46635521679,1.39101317099,0.328999303404,1.75340676153
49,0.461437587085,1.39571003955,0.344555375082,1.65275717094
50,0.470740103271,1.37429860616,0.398188994604,1.67550854138
51,0.468773051414,1.38307693073,0.39795681453,1.5473318622
52,0.463404638984,1.38708476742,0.387044346357,1.57198725908
53,0.472912056389,1.36723380828,0.412816345429,1.52775123578
54,0.477952626836,1.35726037646,0.414441606666,1.5255230185
55,0.476928120651,1.36179158854,0.34223357326,1.65678154534
56,0.476682239166,1.35781306358,0.408869282508,1.54428363909
57,0.479345955274,1.35188630962,0.401903877354,1.55447063264
58,0.478403409564,1.35035676769,0.347805897321,1.69357031937
59,0.488525530699,1.34592747126,0.410262363636,1.55840614403
60,0.483648881278,1.34063176897,0.396331553265,1.56300550872
61,0.489058273912,1.34195919517,0.381472022234,1.65902647464
62,0.48537005165,1.34661734134,0.398421174873,1.57944930411
63,0.479632816987,1.35594161632,0.406547480824,1.55475668628
64,0.483525940497,1.34180969718,0.398885535155,1.55805808072
65,0.490574543075,1.33253935932,0.396099373058,1.57885013436
66,0.491681009753,1.32946045351,0.406315300653,1.56170819499
67,0.493934923357,1.32044305943,0.353610401686,1.70622274077
68,0.493975903617,1.31874201961,0.41165544457,1.52605745143
69,0.492213752971,1.32219978982,0.394474111855,1.58005034351
70,0.490123760367,1.32438109337,0.414905967072,1.52348177323
71,0.501680190173,1.30621589943,0.415834687662,1.54131334543
72,0.496188836988,1.30991164174,0.355003482682,1.68588545789
73,0.502212933369,1.2982002559,0.392152310234,1.5901332658
74,0.501926071641,1.30085117493,0.413280705869,1.53599215044
75,0.504261945742,1.29599999565,0.408869282508,1.56074511249
76,0.504057044524,1.29982803225,0.417924309243,1.55478958295
77,0.500983525936,1.30097621666,0.413745066151,1.53226548141
78,0.507048602598,1.29091214105,0.410958904054,1.59539140682
79,0.508073108771,1.28546422989,0.420246110961,1.58591918738
80,0.512089173021,1.27753581554,0.398653354983,1.59661106502
81,0.513482501449,1.27456037652,0.394241931781,1.57443008081
82,0.513851323667,1.27648172552,0.413048525635,1.57005500766
83,0.517252684209,1.26812925617,0.417924309243,1.54834030146
84,0.514507007622,1.27690298917,0.387276526626,1.63234133933
85,0.518277190394,1.26225105462,0.412351985085,1.55393061869
86,0.514302106399,1.2722770582,0.373577896489,1.66205033881
87,0.5156954348,1.27162457271,0.377989319691,1.65610573149
88,0.519137775612,1.25510418104,0.385651265327,1.65856820778
89,0.519465617572,1.26190720615,0.409101462749,1.54561587301
90,0.515326612592,1.26755636921,0.359647086083,1.72712047252
91,0.52044914352,1.25405089979,0.420710471305,1.55789939273
92,0.528645193056,1.24800409582,0.417227768693,1.56757093757
93,0.525940496695,1.23799376136,0.408172742027,1.59700135385
94,0.532415375794,1.23346632413,0.38263292319,1.62854099692
95,0.532415375828,1.2307318715,0.426747155904,1.53711572149
96,0.536308499308,1.22512228933,0.411655444604,1.57329769203
97,0.537701827724,1.22287367338,0.417459948865,1.59552300887
98,0.532169494306,1.21927683143,0.388901787829,1.62223019549
99,0.535939677076,1.21896676282,0.413745066116,1.57413893148
100,0.53573477584,1.22405583756,0.394009751643,1.63068175709
101,0.539218096877,1.21867026977,0.405618760103,1.5932292752
102,0.53565281535,1.2220785139,0.410262363705,1.59755648143
103,0.53979182035,1.21649936467,0.400975156666,1.61573371844
104,0.533275961026,1.22577380601,0.426282795463,1.53640987161
105,0.542086714223,1.21241206846,0.410958904054,1.54920337049
106,0.538603393164,1.21171758657,0.407708381711,1.59196419458
107,0.543562003114,1.19642009134,0.43046203859,1.53808627254
108,0.544545529079,1.19506461149,0.413048525663,1.60171448656
109,0.556347840346,1.17083992558,0.423032273058,1.54907777654
110,0.553520203272,1.18054195348,0.406083120446,1.60556214266
111,0.547291205644,1.1819442209,0.431622939415,1.5400893973
112,0.551921973604,1.17619666735,0.415834687766,1.67468506844
113,0.559913121878,1.16518097385,0.394474111883,1.65949375762
114,0.562003114501,1.15696397503,0.393081030852,1.75107278286
115,0.56007704288,1.15533961057,0.410262363636,1.59472936883
116,0.56081468734,1.15516007034,0.422335732542,1.56711466652
117,0.562494877464,1.15016502115,0.407708381649,1.62336081143
118,0.566388001003,1.14106278722,0.399814255807,1.66087866732
119,0.569215638077,1.13550317745,0.418620849793,1.58904940179
120,0.572084255413,1.1359854325,0.429533317834,1.55963845045
121,0.563027620694,1.14206680009,0.421174831649,1.58754563852
122,0.566347020743,1.14438648476,0.400278616185,1.63823230648
123,0.571510531943,1.134888431,0.369166473197,1.74862359305
124,0.57159249242,1.12910657921,0.420478291168,1.58559951972
125,0.573477583805,1.1256597998,0.407940561855,1.69197783192
126,0.574952872735,1.12620735188,0.433248200583,1.57869737437
127,0.574502090017,1.12562823174,0.399582075732,1.67840512346
128,0.576796983859,1.12505364625,0.41165544457,1.60078631434
129,0.564502909617,1.13652733757,0.399349895533,1.62887672584
130,0.572412097393,1.1253205113,0.397492454124,1.62641926174
131,0.580935988858,1.1181812777,0.380078941272,1.72573681898
132,0.580403245636,1.1124295797,0.416066867834,1.65871609074
133,0.581878534561,1.11083391528,0.408637102371,1.61290428759
134,0.579132857958,1.11146889168,0.399117715354,1.71743427749
135,0.584009507417,1.1063031861,0.42210355244,1.6244049607
136,0.580444225903,1.11446330837,0.415834687759,1.62444408734
137,0.572371117141,1.12264418618,0.404457859243,1.60836914789
138,0.578026391318,1.10885318551,0.400510796461,1.66684608144
139,0.579214818497,1.11176315515,0.424425354019,1.63498799098
140,0.586099500046,1.09953851963,0.426050615257,1.62062202287
141,0.592328497664,1.08895083047,0.429997678143,1.61038770522
142,0.590156544546,1.07826606866,0.421639192027,1.64145156275
143,0.589336939595,1.0840812328,0.383561643843,1.76427269951
144,0.590279485295,1.07766517904,0.409565823058,1.64343786705
